RecordedAtTime,ItemIdentifier,ValidUntilTime,LineRef,DirectionRef,DataFrameRef,DatedVehicleJourneyRef,PublishedLineName,OperatorRef,OriginRef,OriginName,DestinationRef,DestinationName,OriginAimedDepartureTime,DestinationAimedArrivalTime,Longitude,Latitude,BlockRef,VehicleRef,TicketMachineServiceCode,JourneyCode,VehicleUniqueId,FileTimestamp,Bearing,Monitored,DriverRef
2025-04-10T08:53:27+00:00,bc6b7ea2-607d-4876-954e-d3c1511387a4,2025-04-10T09:05:24.257+00:00,34A,inbound,2025-04-10,1018,34A,AMSY,2800S10021A,Caunce_Avenue,2800S16002B,St_Helens_Central_Station,2025-04-10T08:14:00+00:00,2025-04-10T08:52:00+00:00,-2.732363,53.453003,1109.0,2970,34A,914.0,2970,2025-04-10 10:00:10,,,
2025-04-10T09:00:02+00:00,d02115d5-9843-4f73-b386-bbde4e61ea5b,2025-04-10T09:05:24.257+00:00,17,inbound,2025-04-10,1018,17,AMSY,2800S13125A,Coalville_Road,68000000403,Green_Oaks,2025-04-10T08:43:00+00:00,2025-04-10T09:33:00+00:00,-2.733413,53.453378,1719.0,2971,S017,957.0,2971,2025-04-10 10:00:10,271.0,,
2025-04-10T08:59:59+00:00,0f9d9949-cb26-479e-ad86-7a21dd4161fb,2025-04-10T09:05:24.257+00:00,58,inbound,2025-04-10,1016,58,AMSY,2800S53001B,Magdalene_Square,2800S42023J,Queen_Square_Bus_Station,2025-04-10T08:29:00+00:00,2025-04-10T09:10:00+00:00,-2.976266,53.438273,1037.0,2974,58,945.0,2974,2025-04-10 10:00:10,136.0,,
2025-04-10T08:59:51+00:00,94879ae2-a016-40fa-8253-8e3c390bb25c,2025-04-10T09:05:24.257+00:00,53,outbound,2025-04-10,1021,53,AMSY,2800S42023M,Queen_Square_Bus_Station,2800S54012F,Crosby_Village,2025-04-10T08:17:00+00:00,2025-04-10T09:03:00+00:00,-3.039625,53.484896,1412.0,2975,53,938.0,2975,2025-04-10 10:00:10,59.0,,
2025-04-10T09:00:14+00:00,e3cff252-ea72-4489-b893-0d71f4cda9ac,2025-04-10T09:05:24.257+00:00,53,inbound,2025-04-10,1034,53,AMSY,2800S54012D,Crosby_Village,2800S42023J,Queen_Square_Bus_Station,2025-04-10T08:53:00+00:00,2025-04-10T09:45:00+00:00,-3.037056,53.480653,1406.0,2976,53,953.0,2976,2025-04-10 10:00:10,145.0,,
2025-04-10T08:58:05+00:00,a087e263-81a6-4bbc-9934-dffcf6e65940,2025-04-10T09:05:24.257+00:00,20,inbound,2025-04-10,1014,20,AMSY,2800S10106C,Earlestown_Bus_Station,2800S16002B,St_Helens_Central_Station,2025-04-10T08:33:00+00:00,2025-04-10T08:58:00+00:00,-2.732485,53.45333,1108.0,2981,20,933.0,2981,2025-04-10 10:00:10,,,
2025-04-10T09:00:11+00:00,731062d7-5bf6-4429-979b-34d710d0a05b,2025-04-10T09:05:24.257+00:00,34A,inbound,2025-04-10,1022,34A,AMSY,2800S10021A,Caunce_Avenue,2800S16002B,St_Helens_Central_Station,2025-04-10T08:55:00+00:00,2025-04-10T09:31:00+00:00,-2.625398,53.45003,1107.0,2982,34A,955.0,2982,2025-04-10 10:00:10,104.0,,
2025-04-10T08:52:53+00:00,2391968f-7d27-4ef3-9014-0bae3db8f065,2025-04-10T09:05:24.257+00:00,320,inbound,2025-04-10,1024,320,AMSY,1800WNBS0M1,Wigan_Bus_Station,2800S16002B,St_Helens_Central_Station,2025-04-10T08:03:00+00:00,2025-04-10T08:53:00+00:00,-2.729145,53.453431,1213.0,2983,320,903.0,2983,2025-04-10 10:00:10,,,
2025-04-09T18:44:56+00:00,c3933106-1afd-49f8-9bf1-24fd8a4d586e,2025-04-10T09:05:24.257+00:00,300,inbound,2025-04-09,1048,300,AMSY,2800S42023L,Queen_Square_Bus_Station,2800S60002B,Leicester_Street,2025-04-09T17:32:00+00:00,2025-04-09T18:43:00+00:00,-2.999183,53.651921,145.0,2990,300,1832.0,2990,2025-04-10 10:00:10,,,
2025-04-10T06:11:31+00:00,5b0e8fab-13b5-4044-bbd1-76a2cba9f93b,2025-04-10T09:05:24.257+00:00,10B,outbound,2025-04-10,1011,10B,AMSY,2800S41031C,Bolan_Street,2800S51040A,Elizabeth_Road,2025-04-10T05:53:00+00:00,2025-04-10T06:22:00+00:00,-2.850246,53.42043,1623.0,3011,10G,653.0,3011,2025-04-10 10:00:10,85.0,,
2025-04-10T09:00:14+00:00,67733cb9-71c8-4ade-9492-200f76db8c80,2025-04-10T09:05:24.257+00:00,10B,outbound,2025-04-10,1039,10B,AMSY,2800S42023B,Queen_Square_Bus_Station,2800S51040A,Elizabeth_Road,2025-04-10T08:15:00+00:00,2025-04-10T09:08:00+00:00,-2.841515,53.412281,1601.0,3013,G10B,915.0,3013,2025-04-10 10:00:10,,,
2025-04-10T08:45:43+00:00,ba201e7e-f504-49ad-a145-6aeea7f3114c,2025-04-10T09:05:24.257+00:00,10B,inbound,2025-04-10,1032,10B,AMSY,2800S51040A,Elizabeth_Road,2800S42023J,Queen_Square_Bus_Station,2025-04-10T07:50:00+00:00,2025-04-10T08:52:00+00:00,-2.981723,53.40756,1616.0,3014,G10B,850.0,3014,2025-04-10 10:00:10,,,
2025-04-10T08:11:58+00:00,3ccf9cd3-8402-4293-b6fa-e6e488547427,2025-04-10T09:05:24.257+00:00,10B,inbound,2025-04-10,1030,10B,AMSY,2800S51040A,Elizabeth_Road,2800S42023J,Queen_Square_Bus_Station,2025-04-10T07:29:00+00:00,2025-04-10T08:35:00+00:00,-2.923899,53.415558,1629.0,3016,G10B,829.0,3016,2025-04-10 10:00:10,,,
2025-04-10T09:00:13+00:00,4d011e63-54e2-4f08-9123-08f6b8632cba,2025-04-10T09:05:24.257+00:00,52,outbound,2025-04-10,1035,52,AMSY,2800S42029C,The_Metquarter,2800S53001B,Magdalene_Square,2025-04-10T08:44:00+00:00,2025-04-10T09:18:00+00:00,-2.988711,53.444488,1057.0,3027,52,944.0,3027,2025-04-10 10:00:10,350.0,,
2025-04-10T09:00:10+00:00,146b4c17-165e-490d-9a1b-1af30b523719,2025-04-10T09:05:24.257+00:00,63,outbound,2025-04-10,1019,63,AMSY,2800S47175E,Bootle_Bus_Station,2800S47067U,Bootle_New_Strand_Station,2025-04-10T07:33:00+00:00,2025-04-10T09:50:00+00:00,-2.956033,53.466903,1073.0,3028,63,839.0,3028,2025-04-10 10:00:10,324.0,,
2025-04-09T12:29:13+00:00,6a4fcb2f-1fe5-4f85-83ca-e0f0af4705a1,2025-04-10T09:05:24.257+00:00,89,outbound,2025-04-09,1025,89,AMSY,2800S16001F,St_Helens_Bus_Station,2800S48089G,Liverpool_John_Lennon_Airport,2025-04-09T08:43:00+00:00,2025-04-09T10:02:00+00:00,-2.720338,53.450533,1710.0,3036,89,943.0,3036,2025-04-10 10:00:10,,,
2025-04-10T08:59:08+00:00,311627f9-bf84-4a7a-8ba2-c8faa4683969,2025-04-10T09:05:24.257+00:00,10A,inbound,2025-04-10,1056,10A,AMSY,2800S16001F,St_Helens_Bus_Station,2800S42098F,Liverpool_ONE_Bus_Station,2025-04-10T07:24:00+00:00,2025-04-10T08:54:00+00:00,-2.98874,53.40191,1204.0,3038,10A,824.0,3038,2025-04-10 10:00:10,63.0,,
2025-04-10T08:59:57+00:00,c4e6969f-8682-43d8-9566-00532d6525be,2025-04-10T09:05:24.257+00:00,352,inbound,2025-04-10,1022,352,AMSY,1800WNBS0C1,Wigan_Bus_Station,2800S16001S,St_Helens_Bus_Station,2025-04-10T08:46:00+00:00,2025-04-10T09:33:00+00:00,-2.696033,53.538513,1602.0,3090,352,946.0,3090,2025-04-10 10:00:10,302.0,,
2025-04-10T08:59:55+00:00,aba9c8de-07ec-4cee-b11d-9b7e4524e0cb,2025-04-10T09:05:24.257+00:00,49,inbound,2025-04-10,1030,49,AMSY,2800S62038B,Vale_Crescent,2800S60019B,Preston_New_Road,2025-04-10T09:02:00+00:00,2025-04-10T09:53:00+00:00,-3.039415,53.588826,128.0,3091,49,1002.0,3091,2025-04-10 10:00:10,,,
2025-04-10T09:00:08+00:00,6ac988b2-fd27-4516-bba3-ecbaf73c43e1,2025-04-10T09:05:24.257+00:00,352,inbound,2025-04-10,1020,352,AMSY,1800WNBS0C1,Wigan_Bus_Station,2800S16001S,St_Helens_Bus_Station,2025-04-10T08:31:00+00:00,2025-04-10T09:18:00+00:00,-2.707786,53.51265,1604.0,3092,352,931.0,3092,2025-04-10 10:00:10,162.0,,
2025-04-10T09:00:12+00:00,bd960eef-3ed6-47c1-b808-da7771d22823,2025-04-10T09:05:24.257+00:00,17,outbound,2025-04-10,1017,17,AMSY,68000000401,Green_Oaks,2800S13125A,Coalville_Road,2025-04-10T08:46:00+00:00,2025-04-10T09:39:00+00:00,-2.73441,53.400545,1713.0,3093,S017,946.0,3093,2025-04-10 10:00:10,20.0,,
2025-04-10T09:00:02+00:00,b29179d7-ab8c-4775-996a-923d2e6f6e36,2025-04-10T09:05:24.257+00:00,34,inbound,2025-04-10,1024,34,AMSY,1800WK35221,Leigh_Bus_Station,2800S16002B,St_Helens_Central_Station,2025-04-10T08:58:00+00:00,2025-04-10T09:51:00+00:00,-2.53199,53.492331,110.0,3094,34,958.0,3094,2025-04-10 10:00:10,212.0,,
2025-04-10T09:00:02+00:00,9a73703c-4d5e-4435-8a67-d9b5fb03526f,2025-04-10T09:05:24.257+00:00,329,outbound,2025-04-10,1015,329,AMSY,2800S16001C,St_Helens_Bus_Station,0690WNA02862,Bus_Interchange,2025-04-10T08:45:00+00:00,2025-04-10T09:21:00+00:00,-2.6673,53.440536,1101.0,3095,329,945.0,3095,2025-04-10 10:00:10,123.0,,
2025-04-09T18:00:58+00:00,3cf01767-4c14-4fca-8168-b94c5ccccc30,2025-04-10T09:05:24.257+00:00,320,inbound,2025-04-09,1104,320,AMSY,1800WNBS0M1,Wigan_Bus_Station,2800S16002B,St_Helens_Central_Station,2025-04-09T16:32:00+00:00,2025-04-09T17:28:00+00:00,-2.720865,53.450446,1245.0,3097,320,1732.0,3097,2025-04-10 10:00:10,,,
2025-04-10T09:00:00+00:00,ef0de91c-e0a5-49ae-b19a-0677cf4d9ba4,2025-04-10T09:05:24.257+00:00,89,inbound,2025-04-10,1024,89,AMSY,2800S48089D,Liverpool_John_Lennon_Airport,2800S16001F,St_Helens_Bus_Station,2025-04-10T08:48:00+00:00,2025-04-10T10:08:00+00:00,-2.849748,53.342088,901.0,3099,89,948.0,3099,2025-04-10 10:00:10,278.0,,
2025-04-10T09:00:17+00:00,bec0f3b1-5b79-428a-afcb-3ebbfc91cc46,2025-04-10T09:05:24.257+00:00,329,inbound,2025-04-10,1016,329,AMSY,0690WNA02862,Bus_Interchange,2800S16002B,St_Helens_Central_Station,2025-04-10T09:00:00+00:00,2025-04-10T09:35:00+00:00,-2.594611,53.391388,1113.0,3100,329,1000.0,3100,2025-04-10 10:00:10,83.0,,
2025-04-10T09:00:07+00:00,541b1c53-fc30-49c9-9094-a5eb2183e7de,2025-04-10T09:05:24.257+00:00,44,outbound,2025-04-10,1019,44,AMSY,2800S60019C,Rufford_Road,2800S61060B,Southport_Hospital,2025-04-10T08:32:00+00:00,2025-04-10T09:08:00+00:00,-3.005855,53.646278,3.0,3126,44B,932.0,3126,2025-04-10 10:00:10,139.0,,
2025-04-10T09:00:05+00:00,0abd5f5c-9021-420a-a5a9-aee9e3499b78,2025-04-10T09:05:24.257+00:00,49,inbound,2025-04-10,1028,49,AMSY,2800S62038B,Vale_Crescent,2800S60019B,Preston_New_Road,2025-04-10T08:47:00+00:00,2025-04-10T09:38:00+00:00,-3.024615,53.606343,124.0,3127,49,947.0,3127,2025-04-10 10:00:10,49.0,,
2025-04-10T09:00:12+00:00,967ba2c0-68b1-4e9a-85ac-3234acd0a5e2,2025-04-10T09:05:24.257+00:00,47,inbound,2025-04-10,1014,47,AMSY,2800S42023L,Queen_Square_Bus_Station,2800S60019D,Bridge_Wills_Lane,2025-04-10T07:50:00+00:00,2025-04-10T09:25:00+00:00,-3.035163,53.598155,126.0,3128,47,850.0,3128,2025-04-10 10:00:10,20.0,,
2025-04-09T19:22:17+00:00,1eea9897-c9ee-4b40-a712-d3cfb9300bdc,2025-04-10T09:05:24.257+00:00,300,inbound,2025-04-09,1050,300,AMSY,2800S42023L,Queen_Square_Bus_Station,2800S60002B,Leicester_Street,2025-04-09T18:02:00+00:00,2025-04-09T19:11:00+00:00,-2.967395,53.643583,144.0,3129,300,1902.0,3129,2025-04-10 10:00:10,160.0,,
2025-04-10T09:00:17+00:00,bbaf39de-4e72-44f8-8063-d6e721db5bf0,2025-04-10T09:05:24.257+00:00,44,inbound,2025-04-10,1020,44,AMSY,2800S61062C,Town_Lane,2800S60019C,Rufford_Road,2025-04-10T08:53:00+00:00,2025-04-10T09:28:00+00:00,-2.981158,53.640328,132.0,3130,44B,953.0,3130,2025-04-10 10:00:10,301.0,,
2025-04-09T17:16:27+00:00,f71bb4d7-f34e-4ed5-8296-f50fdd2b0222,2025-04-10T09:05:24.257+00:00,44,inbound,2025-04-09,1068,44,AMSY,2800S64028B,Formby_Station,2800S60019C,Rufford_Road,2025-04-09T16:04:00+00:00,2025-04-09T17:07:00+00:00,-2.948198,53.675793,1101.0,3131,44,1704.0,3131,2025-04-10 10:00:10,,,
2025-04-10T09:00:14+00:00,8944f56c-abc4-4a28-a585-8fc52a578633,2025-04-10T09:05:24.257+00:00,49,outbound,2025-04-10,1031,49,AMSY,2800S60019B,Preston_New_Road,2800S62038B,Vale_Crescent,2025-04-10T08:52:00+00:00,2025-04-10T09:43:00+00:00,-2.959036,53.65984,1107.0,3132,49,952.0,3132,2025-04-10 10:00:10,250.0,,
2025-04-10T09:00:14+00:00,2901c41c-cb04-4cbe-bd68-77cb823fe695,2025-04-10T09:05:24.257+00:00,49,inbound,2025-04-10,1024,49,AMSY,2800S62038B,Vale_Crescent,2800S60019B,Preston_New_Road,2025-04-10T08:17:00+00:00,2025-04-10T09:08:00+00:00,-2.974283,53.653126,127.0,3133,49,917.0,3133,2025-04-10 10:00:10,71.0,,
2025-04-10T08:59:02+00:00,18252a0a-2775-4a62-bc1c-266ace2aa0fa,2025-04-10T09:05:24.257+00:00,310,outbound,2025-04-10,1025,310,AMSY,2500LA00192,Concourse,2800S42023J,Queen_Square_Bus_Station,2025-04-10T07:37:00+00:00,2025-04-10T09:24:00+00:00,-2.955773,53.468033,1413.0,3134,310,953.0,3134,2025-04-10 10:00:10,184.0,,
2025-04-10T08:59:51+00:00,7f8495d4-41ee-4611-88fe-394e8e1e3bd7,2025-04-10T09:05:24.257+00:00,144,outbound,2025-04-10,1005,144,AMSY,2800S47175A,Bootle_Bus_Station,2800S47067U,Bootle_New_Strand_Station,2025-04-10T08:42:00+00:00,2025-04-10T09:34:00+00:00,-2.99847,53.46993,1441.0,3135,144,942.0,3135,2025-04-10 10:00:10,9.0,,
2025-04-09T22:26:58+00:00,9db9acbe-c4b3-4f95-8906-9fecb4391c19,2025-04-10T09:05:24.257+00:00,310,outbound,2025-04-09,1081,310,AMSY,2500LA00192,Concourse,25001605,Royal_Oak,2025-04-09T21:58:00+00:00,2025-04-09T22:29:00+00:00,-2.910225,53.554028,1126.0,3144,310,2258.0,3144,2025-04-10 10:00:10,,,
2025-04-10T08:59:57+00:00,1888f4e9-1a12-4fdf-a50e-add29c95f30b,2025-04-10T09:05:24.257+00:00,310,inbound,2025-04-10,1022,310,AMSY,2800S42023L,Queen_Square_Bus_Station,2500LA00192,Concourse,2025-04-10T07:45:00+00:00,2025-04-10T09:28:00+00:00,-2.870885,53.565968,1410.0,3145,310,918.0,3145,2025-04-10 10:00:10,104.0,,
2025-04-09T15:14:52+00:00,844904ba-5348-447e-be18-8ea69ba15ddd,2025-04-10T09:05:24.257+00:00,300,outbound,2025-04-09,1041,300,AMSY,2800S60002A,Union_Street,2800S42023J,Queen_Square_Bus_Station,2025-04-09T15:08:00+00:00,2025-04-09T16:48:00+00:00,-3.005168,53.64593,146.0,3168,300,1608.0,3168,2025-04-10 10:00:10,,,
2025-04-10T09:00:03+00:00,d008c089-9e58-4784-ba69-7ac487fd6ea3,2025-04-10T09:05:24.257+00:00,310,outbound,2025-04-10,1029,310,AMSY,2500LA00192,Concourse,2800S42023J,Queen_Square_Bus_Station,2025-04-10T08:40:00+00:00,2025-04-10T10:24:00+00:00,-2.82875,53.555526,1064.0,3194,310,940.0,3194,2025-04-10 10:00:10,308.0,,
2025-04-10T09:00:03+00:00,ce846009-68b7-48ce-a118-e32e08233bf5,2025-04-10T09:05:24.257+00:00,310,inbound,2025-04-10,1024,310,AMSY,2800S42023L,Queen_Square_Bus_Station,2500LA00192,Concourse,2025-04-10T08:16:00+00:00,2025-04-10T09:58:00+00:00,-2.952685,53.494065,1028.0,3196,310,947.0,3196,2025-04-10 10:00:10,31.0,,
2025-04-10T09:00:14+00:00,0ca1dc54-9e3b-4850-b35d-9d80da56dc5b,2025-04-10T09:05:24.257+00:00,54,inbound,2025-04-10,1004,54,AMSY,2800S54033A,Masefield_Road,2800S42042C,Hood_street,2025-04-10T08:18:00+00:00,2025-04-10T09:24:00+00:00,-2.988848,53.445065,1052.0,3197,T054,918.0,3197,2025-04-10 10:00:10,171.0,,
2025-04-10T08:59:57+00:00,3cbb3029-e826-4182-8c5b-e98c781d3fa7,2025-04-10T09:05:24.257+00:00,53,outbound,2025-04-10,1023,53,AMSY,2800S42023M,Queen_Square_Bus_Station,2800S54012F,Crosby_Village,2025-04-10T08:32:00+00:00,2025-04-10T09:18:00+00:00,-2.996006,53.46179,1022.0,3198,53,932.0,3198,2025-04-10 10:00:10,326.0,,
2025-04-10T08:56:57+00:00,4da4206e-fb20-4882-9585-a84586b04221,2025-04-10T09:05:24.257+00:00,310,inbound,2025-04-10,1020,310,AMSY,2800S42023L,Queen_Square_Bus_Station,2500LA00192,Concourse,2025-04-10T07:14:00+00:00,2025-04-10T08:58:00+00:00,-2.774431,53.550413,1024.0,3199,310,847.0,3199,2025-04-10 10:00:10,,,
2025-04-10T08:56:38+00:00,0b6276ce-c7e6-4f82-b4a8-d1658a382936,2025-04-10T09:05:24.257+00:00,310,outbound,2025-04-10,1023,310,AMSY,2500LA00192,Concourse,2800S42023J,Queen_Square_Bus_Station,2025-04-10T07:05:00+00:00,2025-04-10T08:54:00+00:00,-2.981605,53.407646,1020.0,3200,310,923.0,3200,2025-04-10 10:00:10,247.0,,
2025-04-10T09:00:01+00:00,f0347fcd-fa70-4fb1-8fc9-8c22a153b97f,2025-04-10T09:05:24.257+00:00,310,outbound,2025-04-10,1027,310,AMSY,2500LA00192,Concourse,2800S42023J,Queen_Square_Bus_Station,2025-04-10T08:10:00+00:00,2025-04-10T09:54:00+00:00,-2.944916,53.515638,1066.0,3201,310,910.0,3201,2025-04-10 10:00:10,249.0,,
2025-04-10T09:00:15+00:00,53f2ed69-aab2-4cdb-95fb-bd301be7d378,2025-04-10T09:05:24.257+00:00,53,inbound,2025-04-10,1028,53,AMSY,2800S54012D,Crosby_Village,2800S42023J,Queen_Square_Bus_Station,2025-04-10T08:07:00+00:00,2025-04-10T09:03:00+00:00,-2.979088,53.407946,1054.0,3212,53,907.0,3212,2025-04-10 10:00:10,197.0,,
2025-04-09T17:53:15+00:00,5e29d3dd-e78a-42d0-ab35-e3a26eebb20c,2025-04-10T09:05:24.257+00:00,352,inbound,2025-04-09,1088,352,AMSY,1800WNBS0C1,Wigan_Bus_Station,2800S16001S,St_Helens_Bus_Station,2025-04-09T17:08:00+00:00,2025-04-09T17:52:00+00:00,-2.722408,53.450975,1616.0,3213,352,1808.0,3213,2025-04-10 10:00:10,,,
2025-04-10T09:00:15+00:00,0526684e-450d-4940-b20e-201831286a53,2025-04-10T09:05:24.257+00:00,329,inbound,2025-04-10,1014,329,AMSY,0690WNA02862,Bus_Interchange,2800S16002B,St_Helens_Central_Station,2025-04-10T08:30:00+00:00,2025-04-10T09:05:00+00:00,-2.705289,53.453203,1115.0,3214,329,930.0,3214,2025-04-10 10:00:10,226.0,,
2025-04-10T09:00:01+00:00,28deb052-ed55-424f-8fd8-9a002efb4be2,2025-04-10T09:05:24.257+00:00,320,outbound,2025-04-10,1025,320,AMSY,2800S16001B,St_Helens_Bus_Station,1800WKQ0431,Wigan_Bus_Station,2025-04-10T08:33:00+00:00,2025-04-10T09:22:00+00:00,-2.637736,53.480391,1214.0,3215,320,933.0,3215,2025-04-10 10:00:10,347.0,,
2025-04-10T09:00:18+00:00,8a4165c7-255a-41f9-b808-e500f8509aae,2025-04-10T09:05:24.257+00:00,320,outbound,2025-04-10,1029,320,AMSY,2800S16001B,St_Helens_Bus_Station,1800WK45781,Ashton_Town_Ctr,2025-04-10T08:50:00+00:00,2025-04-10T09:14:00+00:00,-2.721065,53.453136,1233.0,3216,320A,950.0,3216,2025-04-10 10:00:10,84.0,,
2025-04-10T09:00:16+00:00,fd916d13-3d3a-40e8-84c5-39847c0012bc,2025-04-10T09:05:24.257+00:00,17,outbound,2025-04-10,1015,17,AMSY,68000000401,Green_Oaks,2800S13125A,Coalville_Road,2025-04-10T08:16:00+00:00,2025-04-10T09:09:00+00:00,-2.734621,53.453743,1712.0,3218,S017,916.0,3218,2025-04-10 10:00:10,292.0,,
2025-04-10T09:00:03+00:00,0f884996-9c68-42ad-bd09-bd5bf1e4b168,2025-04-10T09:05:24.257+00:00,32A,outbound,2025-04-10,1029,32A,AMSY,2800S15038A,Hawes_Avenue,2800S13061A,Gorsey_Lane,2025-04-10T08:55:00+00:00,2025-04-10T09:36:00+00:00,-2.739418,53.473936,1724.0,3219,32A,955.0,3219,2025-04-10 10:00:10,175.0,,
2025-04-10T08:40:35+00:00,91b44e86-cdbe-454b-8450-7275d8ba6fac,2025-04-10T09:05:24.257+00:00,31,inbound,2025-04-10,1024,31,AMSY,2800S13029A,Derbyshire_Hill_Road,2800S16002B,St_Helens_Central_Station,2025-04-10T08:35:00+00:00,2025-04-10T08:49:00+00:00,-2.689738,53.445546,1111.0,3220,31,935.0,3220,2025-04-10 10:00:10,241.0,,
2025-04-10T08:53:11+00:00,bd6788a1-a628-479d-8d7b-39d16ce64119,2025-04-10T09:05:24.257+00:00,329,outbound,2025-04-10,1013,329,AMSY,2800S16001C,St_Helens_Bus_Station,0690WNA02862,Bus_Interchange,2025-04-10T08:15:00+00:00,2025-04-10T08:51:00+00:00,-2.594125,53.391175,1116.0,3221,329,915.0,3221,2025-04-10 10:00:10,,,
2025-04-10T09:00:08+00:00,814b1891-0c05-4d51-b30c-ab063fd099d9,2025-04-10T09:05:24.257+00:00,31,inbound,2025-04-10,1026,31,AMSY,2800S13029A,Derbyshire_Hill_Road,2800S16002B,St_Helens_Central_Station,2025-04-10T08:50:00+00:00,2025-04-10T09:04:00+00:00,-2.709446,53.450568,1102.0,3222,31,950.0,3222,2025-04-10 10:00:10,315.0,,
2025-04-10T08:59:50+00:00,fb623abd-c337-48bc-b08b-737acef50ae6,2025-04-10T09:05:24.257+00:00,34,inbound,2025-04-10,1020,34,AMSY,1800WK35221,Leigh_Bus_Station,2800S16002B,St_Helens_Central_Station,2025-04-10T08:17:00+00:00,2025-04-10T09:11:00+00:00,-2.677198,53.450396,1106.0,3223,34,917.0,3223,2025-04-10 10:00:10,292.0,,
2025-04-10T09:00:00+00:00,5e54d7ad-82f5-4571-b046-e674b3d58bb4,2025-04-10T09:05:24.257+00:00,320,inbound,2025-04-10,1028,320,AMSY,1800WNBS0M1,Wigan_Bus_Station,2800S16002B,St_Helens_Central_Station,2025-04-10T08:32:00+00:00,2025-04-10T09:22:00+00:00,-2.637253,53.479171,1231.0,3224,320,932.0,3224,2025-04-10 10:00:10,180.0,,
2025-04-10T09:00:07+00:00,99fa1d0d-740a-48c5-bb5c-d22e90898274,2025-04-10T09:05:24.257+00:00,33,outbound,2025-04-10,1017,33,AMSY,2800S16001E,St_Helens_Bus_Station,2800S16001E,St_Helens_Bus_Station,2025-04-10T08:35:00+00:00,2025-04-10T09:15:00+00:00,-2.747181,53.43306,1704.0,3225,33,935.0,3225,2025-04-10 10:00:10,276.0,,
2025-04-10T08:55:24+00:00,4749faff-0cf6-47ec-a738-1786d11abf21,2025-04-10T09:05:24.257+00:00,320,outbound,2025-04-10,1021,320,AMSY,2800S16001B,St_Helens_Bus_Station,1800WKQ0431,Wigan_Bus_Station,2025-04-10T08:00:00+00:00,2025-04-10T08:51:00+00:00,-2.597915,53.518106,1235.0,3226,320,900.0,3226,2025-04-10 10:00:10,348.0,,
2025-04-10T06:12:41+00:00,f3db0d12-f3c8-4e37-b061-07c0bcb4aea7,2025-04-10T09:05:24.257+00:00,329,outbound,2025-04-10,1003,329,AMSY,2800S16001C,St_Helens_Bus_Station,0690WNA02862,Bus_Interchange,2025-04-10T05:38:00+00:00,2025-04-10T06:10:00+00:00,-2.594048,53.391186,1111.0,3227,329,638.0,3227,2025-04-10 10:00:10,,,
2025-04-10T08:59:50+00:00,6acacc31-9c72-4e32-afbf-28bf5a262725,2025-04-10T09:05:24.257+00:00,17,inbound,2025-04-10,1016,17,AMSY,2800S13125A,Coalville_Road,68000000403,Green_Oaks,2025-04-10T08:13:00+00:00,2025-04-10T09:03:00+00:00,-2.722265,53.371735,1726.0,3228,S017,913.0,3228,2025-04-10 10:00:10,171.0,,
2025-04-09T19:42:53+00:00,55e6cba5-1ec4-409f-a526-4ba5c46d7f01,2025-04-10T09:05:24.257+00:00,310,outbound,2025-04-09,1071,310,AMSY,2500LA00192,Concourse,2800S42023J,Queen_Square_Bus_Station,2025-04-09T18:05:00+00:00,2025-04-09T19:30:00+00:00,-2.986696,53.46092,1098.0,3229,310,1905.0,3229,2025-04-10 10:00:10,,,
2025-04-10T08:59:56+00:00,6a75ba3a-c21f-4554-bf53-65a330642896,2025-04-10T09:05:24.257+00:00,54,outbound,2025-04-10,1009,54,AMSY,2800S42029D,Victoria_Street,2800S54033A,Masefield_Road,2025-04-10T08:20:00+00:00,2025-04-10T09:20:00+00:00,-3.020143,53.471141,1074.0,3230,T054,920.0,3230,2025-04-10 10:00:10,341.0,,
2025-04-10T08:59:56+00:00,3709ec24-aa5b-449d-8ee7-9a3ae15e3339,2025-04-10T09:05:24.257+00:00,54,outbound,2025-04-10,1011,54,AMSY,2800S42029D,Victoria_Street,2800S54033A,Masefield_Road,2025-04-10T08:58:00+00:00,2025-04-10T09:54:00+00:00,-2.984569,53.407046,1038.0,3231,T054,958.0,3231,2025-04-10 10:00:10,7.0,,
2025-04-10T09:00:17+00:00,597a7c08-83af-4a81-b42d-3f1061619e80,2025-04-10T09:05:24.257+00:00,62,inbound,2025-04-10,1020,62,AMSY,2800S43017C,Penny_Lane,2800S47030B,Melling_Road,2025-04-10T08:18:00+00:00,2025-04-10T09:23:00+00:00,-2.953173,53.465643,1041.0,4401,62,918.0,4401,2025-04-10 10:00:10,244.0,,
2025-04-10T09:00:12+00:00,75f071d6-c5c4-473c-894d-05d22f7b5d13,2025-04-10T09:05:24.257+00:00,86A,outbound,2025-04-10,1047,86A,AMSY,2800S42098I,Liverpool_ONE_Bus_Station,2800S48089G,Liverpool_John_Lennon_Airport,2025-04-10T08:05:00+00:00,2025-04-10T09:02:00+00:00,-2.852288,53.33925,406.0,4414,86A,905.0,4414,2025-04-10 10:00:10,105.0,,
2025-04-09T18:19:53+00:00,0e873060-b468-4f78-93f7-f4853aaf2ae7,2025-04-10T09:05:24.257+00:00,86A,outbound,2025-04-09,1183,86A,AMSY,2800S42098I,Liverpool_ONE_Bus_Station,2800S48003C,Gaskill_Road,2025-04-09T17:17:00+00:00,2025-04-09T18:28:00+00:00,-2.85354,53.337768,432.0,4415,86A,1817.0,4415,2025-04-10 10:00:10,,,
